urn:cts:greekLit:tlg5026.msA.hmt:1.11	   Διὸς βουλὴν  οἱ μὲν τὴν εἱμαρμένην ἀπέδοσαν· ἀλλοι δε ἐξεδέξαντο δρῦν ἱερὰν μαντικὴν τοῦ  Διὸς ἐν  Δωδωναιῳ όρει τῆς    Θεσπ ροτϊας ὡς αὐτὸς  Ὅμηρος λέγει ἐν  Ὀδυσσείᾳ   urn:cts:greekLit:tlg0012.tlg002:14.327  τὸν δ' ἐς  Δωδώνην φατο βήμεναι ὄφρα θεοῖο ἐκ δρυὸς ὑψικόμοιο  Διὸς βουλὴν ἐπακούσαι· ἄλλοι δὲ ἀπο ἱστοριας τινὸς εἶπον εἰρηκέναι τὸν  Ὅμηρον φασὶ γὰρ τὴν γῆν βαρουμένην ὑπ'    ἀνθρώπων πολυπληθ  ί  α ς μηδεμιᾶς    ἀνθρώπων οὔσης εὐσεβείας αἰτῆσαι τὸν  Δία κουφισθῆναι τοῦ ἄχθους· τὸν δὲ  Δία πρῶτον μὲν εὐθὺς ποιῆσαι  Θηβαϊκὸν πόλεμον δι οὗ πολλοὺς πάνυ ἀπώλεσεν· ὕστερον δὲ πάλιν συμβούλῳ τῷ  Μώμῳ χρησάμενος ἣν  Διὸς βουλὴν  Ὅμηρός φησιν, ἐπειδὴ οἷός τε ἦν  κεραυνο  ϊ ς ἢ κατακλυσμενοῖς πάντας διαφθείρειν ὅπερ τοῦ  Μώμου κωλύσαντος· ὑποθεμένου δὲ αὐτῷ τὴν  Θέτιδος θνητογαμίαν, καὶ θυγατέρος, καλῆς γένναν εξ ῶν ἀμφότερων πόλεμος  Ἕλλησί τε καὶ βαρβάροις εγένετο ἀφ οῦ συνέβη κουφισθῆναι τὴν γῆν, πολλῶν ἀναιρεθέντων ἡ δὲ  ἱστορία παρὰ    Σ  τ ασίνῳ τῷ τὰ  Κύπρια πεποιηκότι εἰπόντοσ οὕτως·  ἦν ὅτε μυρία φῦλα κατα χθόνα πλαζόμενα βαρυστόνου πλάτος αἴης  Ζεὺς δὲ ἰδὼν ἐλέησεν· καὶ ἐν πυκιναῖς πραπίδεσσι σύνθετο κουφίσαι παμβώτορα γαῖης    ἀνθρώπων ριπίσαι τὲ πολέμου μεγάλην εριν  Ἰλιακοῖο ὄφρα κε,νώσειε θανάτου βάρος· οἱ δ' ἐν  Τροίῃ ήρωες κτείνοντο,  Διὸς δ' ετελείετο βουλή.  καὶ τὰ μὲν παρα τοῖς νεωτεροις ἱστορούμενα περὶ τῆς τοῦ  Διὸς βουλῆς ἔστι τάδε. ἡμεῖς δέ φαμὲν κατὰ τὴν  Ἀριστάρχειον καὶ  Ἀριστοφάνους δόξαν τῆς  Θέτιδος εἶναι βουλὴν ἣν τοῖς εξῆς φησὶ λιτανεύουσα τὸν  Δία ἐκδικῆσαι τὴν τοῦ παιδὸς ἀτιμίαν  καθ  ά περ ἐν τῷ προοιμίῳ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.12	   Ἀτρείδης τε ἄναξ   Ἀγαμεμνων κατὰ μὲν  Ὅμηρον  Ἀτρέως τοῦ  Πέλοπος · μητρὸς δὲ     Αεροπης , κατὰ δὲ     Ησίοδον  Πλεισθένους , τὸ γενος  Μυκηναιος , ὃς ήγαγε ναῦς εἰς  ῎Ϊλιον · ἐκ πορθήσας δὲ   τ ὴν  Ἴλιον , καὶ ὑποστρέψας οἴκαδὲ    ἀναιρειται ὑπο  Αἰγίσθου τοῦ  Θυέστου δόλῳ ἐπι ευωχιας οὗτος γὰρ παρὰ τὸν καιρὸν τῆς ἀποδημιας εμοιχευσε τὴν  Ἀγαμέμνονος γυναῖκα  Κλυταιμνηστραν κατὰ δὲ τοὺς τραγικοὺς αὐτὴν τὴν  Κλυταιμνήστραν ἀνελεῖν αὐτὸν χϊτῶνα μη έχοντα δίεκδυσιν τραχήλου· ἔσχεν δὲ εξ αυτῆς    υἱὸν μὲν  Ὀρεστην καὶ θυγατέρας τέσσαρας·     Λοδίκην     Χρυσοθεμιv  Ἰφιγένειαν καὶ  Ἠλέκτραν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.13	   Λητοῦς καὶ  Διὸς ὑιός   Ζεὺς ερασθεὶς  Λητοῦς τῆς   Κό  ι ου θυγατρὸς ἑνὸς τῶν  Τιτάνων καὶ  Φοίβης ἔγκυον αὐτὴν ἐποίησεν· ἥτις δὲ  καμ  ηνιαίον χρόνου διαγενομένου παρεγένετο δια θαλάσσης εἰς  Ἀστερίον τὴν νῆσον μίαν ουσαν τῶν  Κυκλάδων εκεῖσε τὲ ἐλθουσαν καὶ ἀψαμενην δύο φυτῶν ελαιας καὶ φοίνικος διδύμους ἀποκυῆσαι· παίδας  Ἄρτεμιν καὶ  Ἀπόλλωνα καὶ τὴν νῆσον ἐκάλεσε  Δῆλον ὅτι ἐξ αδήλου βάσεως ἐρριζώθη⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.14	  στέμματ' ἔχων ἐν χερσίν   Λάδωνος τοῦ ἐν  Αρκαδιᾳ ποταμοῦ  Δάφνη ὑπῆρχε θυγάτηρ εὐπρεπεστάτη. ἐρασθεὶς δ' αὐτῆς  Ἀπολλών καὶ βουλόμενος συγγενέσθαι ἐδίωκε. καταλαμβανομενης δ' αὐτῆς ὑπὸ τοῦ    θεοῦ φασὶν εὔξασθαι τῇ    μητρὶ τῆ  Γῇ χάσματι αὐτὴν δεχθῆναι· γενόμενου δὲ τούτου καὶ τῆς  Γῆς ἀναδούσης ὁμώνυμον φυτὸν  Ἀπόλλων θεασαμενος ἐξεπλάγη· καὶ τὸ μὲν δένδρον ἀπὸ τῆς    παρθένου δάφνην  προ  σηγόρευσ εν  ὁμντως λαβὼν δὲ τὸν κλαδον αὐτὸς ἐστέψατο⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.15	  εὖ δ' οἴκαδ'    ϊκεσθαι  διὰ τί ὁ  Χρύσης κατα τῶν οἰκείων ηὔχετο· λέγομεν ὅτι πρῶτον μὲν έδει κολακευειν τὸν τύραννον καὶ ταυτα    λέγειν άπερ   ἐπε θύμεϊ   δρ  ᾶ σ  αι δεύτερον δὲ ὅτι διὰ τοὺς Τρῶας ἀπολωλέκει τὴν θυγατέρα· ὄθεν εὐλόγως κέχρηται ταῖς ἀραῖς κατ αὐτῶν· 
urn:cts:greekLit:tlg5026.msA.hmt:1.16	  ἁζόμενοι  Διὸς υἱόν  ἵνα μη δοκοῖεν ἔμπορον εἶναι  τὸν θεὸν  παρεισ  άγει ἀξιοῦντα αὐτοὺς δεξασθαι· δια δὲ τοῦ εκηβόλον εἰς μνήμην ἄξων τῶν τόξων ἐκφοβεὶ αὐτούς⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.33	  μή σε γερον κοίλῃσι  μετὰ σπουδῆς ὁ  Αγαμέμνων ἀπελαύνει τὸν  Χρυσην εἰδὼς ὅτι παρὼν δυσωπεῖ τοὺς Ἕλληνας, καὶ οὐ τοῦτο δὲ λέγει ὅτι γηράσασαν αὐτὴν, τότε ἀποδώσει· ἀλλ' ὅτι προτερον γηράσει ἢ ἐκείνῳ ἀποδοθήσεται⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.34	  μη νύ τοι οὐ χραίσμη  κατ ολίγων αὔξων τὰ τῆς διαστάσεως λυπεῖ τὸν γέροντα· ἔστι γάρ ὥς που τὸ περι αυτοῦ ἐπιγράφον γράμμα δηλοῦν·      βασιλεύς γὰρ ἀγαθὸς κρατερός τ' αἰχμητής  urn:cts:greekLit:tlg0012.tlg001:3.179 · δι ὅ παρα μὲν τῶν ὑπηκόων ὑβρίζεται· τοῖς δε πολεμίοις λίαν ἐστιν ἀπηνής ὡς  Ἀδράστῳ καὶ τοῖς  Ἀντιμαχου παισίν.
urn:cts:greekLit:tlg5026.msA.hmt:1.35	  τὴν δ' ἐγὼ οὐ λύσω  ἀθετοῦνται ὅτι ἀναλύουσι τὴν ἐπίτασιν τοῦ νοῦ καὶ τὴν ἀπειλήν ἡσμένισε γὰρ καὶ ὁ  Χρυσης εἰπούσης αὐτῆς τῷ βασιλεῖ· ἀπρεπὲς δὲ καὶ τὸ τὸν  Αγαμεμνονα τοιαῦτα λέγειν⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.36	  μη νυ τοι οὐ χραίσμη  ἀναιρεῖ τὴν ἐλπίδα καὶ ἔστι    μείποτε καὶ αὐτὸς ὁ θεὸς οὐκ ἀνεξόμενος τῆς σῆς ἀναιδείας περιόψεταί σε ἢ ὡς πορθούμενον περιεῖδε πάντως καὶ φονεὑόμενον⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.37	   Κιλλαν τε ζαθεην   Πέλοψ ὁ  Ταντάλου  κάτω μισθὸν παιδικῆς ώρας λαβὼν παρὰ  Ποσειδῶνος ἵππους ἀδαμάστους συν τῷ οχήματι ἔσπευσεν εἰς  Πίσαν τῆς  Λέσβου ἐπὶ τὸν  Ἰπποδαμείας γαμον τὸν μνηστηροκτόνον αὐτῆς πατέρα  Οἰνόμαον καταγωνίσασθαι ἐπιθυμῶν γενομένῳ δὲ αὐτῷ πὲρι  Λέσβον ,  Κίλλος ἡνίοχος τελευτᾷ τὸν βίον ὃς καὶ καθ υπνον επιστὰς τῷ  Πέλοπι σφόδρα ὁδυνηρῶς ἐπ αυτῷ ἔχοντι ἀπωδύρετο τὲ τὴν ἑαυτοῦ ἀπώλειαν καὶ περι κηδείας ἡξίου διὅπερ ἀναστὰς ἐξερυπαρου τὸ εἴδωλον δια πυρὸς, εἰθ' οὕτως ἔθαψε τὴν τέφραν ἐπιφανῶς τοῦ  Κίλλου ἱρίον επ αυτὸ ἐγείρας καὶ πρὸς τῷ ῑρίῳ αὐτοῦ ἐδείματο ἰερὸν  Κιλλέου  Ἀπόλλωνος προσαγορευσας δια τὸ αιφνιδίως τὸν  Κίλλον ἀποθανειν, οὐ μὴν ἀλλα καὶ πόλιν κτίσας  Κίλλαν ὠνόμασεν· ὁ μέντοι  Κίλλος καὶ μετὰ θάνατον τῷ  Πέλοπι δοκεῖ συλλαβέσθαι ὅπως περιγένηται τοῦ  Οἰνομάου περὶ τὸν δρόμον, ἡ ἰστορία παρα  Θεοπόμπω ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.38	   Τενέδοιό τε  καὶ τῆς  Τενέδου · ἡ δὲ  Τενεδος ἐστι νῆσος προ τῆς  Τροίας  κειμ    ένη οὔπω δὲ πρότερον τοῦτο εἶχεν    ὄνομα · καὶ γὰρ οὐδε  Κύκνω τοῦ  Ποσειδῶνος  Τέννης ἢν καὶ  Λευκοθέα ·  Λευκόφρυν δὲ αὐτὴν οἱ πρὶν ὠνόμαζον· ἐπειδὴ δὲ ἄρα τῷ  Κυκνῳ ἐγεννηθη ὁ  Τεννης καὶ ἡ  Λευκοθέα ἡ μὲν μήτηρ αὐτῶν οὐκέτι ῆν· ἐπέγημεν δ' ὁ  Κύκνος  Φυλονόμην ἠ ὡς έννιοι  Πολύβοιαν , ἡ  Φυλονόμη καὶ γὰρ εἰς ανδρας ετελει ἤδη ὁ  Τεννης ἐρασθεῖσα αὐτοῦ λόγους περὶ συνουσιας ηνέγκατο πρὸς αὐτόν· τοῦ δὲ πρὼς τὴν φύσιν δικαιως, τηρήσαντ' κατηγορήσατο πρὸς τὸν πατέρα αὐτοῦ ὅτι ἐθἑλήκοι αὐτὴν βιασασθαι· ὁ δὲ πιστευσας τῇ κατηγορίᾳ συλλαβὼν τὸν παῖδα ἐνέβαλεν εἰς λάρνακα καὶ ἔρριψεν εἰς τὴν ὑποκειμενην θάλασσαν, ὃν δια σωφροσύνην καὶ δια τὸ εῖναι οἱωνὸν ἔσωσεν ὁ  Ποσειδῶν · τὴν γὰρ λάρνακα προσενεχθῆναι τῇ  Λευκόφρυϊ νήσῳ ἐποίησεν ἢν θεασάμενοι καὶ ἀφελόντες τὸ ἐπίθημα μαθόντες τὲ τὸ γεγονὸς, οὐ μόνον ἑαυτὸν βασιλέα κατεστήσαντο, ἀλλὰ καὶ ἀπ αυτοῦ  Τένεδον τὴν νῆσον προσηγόρευσαν⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.39	   Σμινθεῦ  ἐπίθετον  Ἀπόλλωνος ·  Σμίνθος γὰρ τόπος τῆς  Τρῳαδος ἐν ᾧ ϊερὸν  Ἀπόλλωνος ἀπο αἰτιας τῆσδε ἐν  Χρυσῃ πόλει τῆς  Μυσίας  Κρίνις τίς ἱερεὺς τοῦ κεῖθι  Ἀπόλλωνος τούτου ὀργισθεὶς ὁ θεὸς ἔπεμψε τοῖς αγροῖς μυιας οἵτινες τοὺς καρποὺς ἐλυμαίνοντο· βουληθεὶς δέ ποτε ὁ θεὸς αὐτῷ καταλλαγῆναι προς  Όρδην τὸν ἀρχιβουκόλον αὐτοῦ παρεγένετο· παρ ῷ ξενισθεὶς ὁ θεὸς ὑπέσχετο τὸ  κακ    ῶς ἀπαλλάξειν· καὶ δὴ παραχρῆμα τοξεύσας τοὺς μῦς,  δι    έ φθειρεν ἀπαλλασόμενος οὖν ἐνετείλατο τὴν ἐπιφάνιαν  αὐτ    ὴν δηλῶσαι τῷ  Κρίνιδι . οὗ γενομένου ὁ  Κρίνις ἱερὸν ἱδρύσατο τῷ θεῷ  Σμινθέα αὐτὸν προσαγορεύσας, επειδὴ κατὰ τὴν εγχωριον αυτῶν διάλεκτον οἱ  μ    ύ ες  σμίνθιοι καλοῦνται ἡ ἱστορια παρὰ  Πολεμωνι ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.40	  ἄλλοι δε    οὕτως  ὅτι  Κρῆτες ἀποικιαν στέλλοντες χρησμὸν ἔλαβον παρὰ τοῦ  Ἀπόλλωνος ὅπου αὐτοῖς ἐναντιωθῶσι γιγενεῖς· ἔλεγεν δὲ περὶ μυῶν ἐκεῖ κτίσαι τὴν πόλιν· οἱ δὲ ἀπέλαισαν τοὺς ἀποικους· ἐλθόντες δὲ εἰς τὸν  Ἐλλήσποντον , καὶ τῆς νυκτὸς  επιγενομ    ένης μύες ἔκοψαν αυτῶν τοὺς τελαμῶνας τῶν όπλων·    πρωῒ δὲ ἀνασταντες καὶ θεασαμενοι    τοῦτο σοφισάμενοι τὲ καθ εαυτοὺς ἔκτισαν εκεῖ    πόλιν ἥτινα ἐκάλεσαν  Σμινθίαν · οἱ γὰρ  Κρῆτες τοὺς μύας σμίνθους καλοῦσιν ἐκ τούτου καὶ  Ἀπόλλων  Σμίνθιος , δια τὸ ὑπερασπίζειν αὐτῆς⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.41	  ἔρεψα  παρὰ τὸ  ἐρέφω ὅθεν καὶ  Ειραφιώτης ὁ  Διονυσος λέγεται· ἐστέφετο γὰρ κισσῷ ἢ ἀπο τοῦ ἐρράφθαι αὐτὸν τῷ μηρῷ τοῦ  Διός ἢ παρα τὸ ἐρίφῳ αὐτὸν συνανατραφῆναι· ἢ παρα τὸ ἐρίῳ αὐτὸν πλέκεσθαι⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.42	  Δαναοι  Ἕλληνες οὕτως·  Βῆλος ὁ  Ἀγήνορος μὲν    ἀδελφὸς υἱὸς δὲ  Ποσειδῶνος καὶ  Λιβύης αφ ἧς ἡ χωρα ὠνόμασται  Λιβύη βασιλεύων Αἰγυπτίων γαμεῖ  Ἀγχινόην τὴν  Νήλου θυγατέρα καὶ αὐτῷ γίνονται παῖδες δίδυμοι  Αἴγυπτος καὶ  Δαναὸς καὶ  Δαναὸν μὲν  Βηλου  Λιβύῃ κατοικίζει  Αἴγυπτον δὲ ἐν  Αραβιᾳ · ὃς καταστρεψάμενος τὴν τῶν Μελαμποδιδῶν χώραν ἀφ εαυτοῦ    ωνόμασεν  Αἴγύπτον · γίνονται δὲ ἐκ πολλῶν γυναικῶν  Αἰγύπτῳ μὲν  μ παιδες·  Δαναῷ δὲ θυγατέρες  ν . στασιασάντων δὲ αὐτῶν πρὸς ἀλλήλους περὶ τῆς ἀρχῆς, ὕστερον  Δαναὸς τοὺς τοῦ  Αιγύπτου παῖδας δεδοικὼς, καθὅτι καὶ ἐκ χρησμοῦ ἠκηκόει ὅτι φονευθήσεται ὑφ ενὸς αυτῶν καὶ ὑποθεμένης  Ἀθηνᾶς αὐτῷ ναῦν πρῶτος κατεσκεύασεν τὴν κλιθεισαν ὡς ἀπο τοῦ ἀριθμοῦ τῶν θυγατέρων αὐτοῦ πεντηκόντωρον εν ῆ τὰς κόρας ἐνθεμενος ἔφυγεν· προσχὼν δὲ  Ρόδῳ τὸ τῆς  Λινδιας  Ἀθηνᾶς ἀγαλμα ῾ϊδρύσατο ἐντευθεν δὲ ῆκεν εἰς  Ἄργος καὶ τὴν βασιλείαν αὐτῷ παραδίδωσιν  Ελλάνωρ ὁ τότε βασιλευων· αὐτὸς δὲ κρατησας τῆς χώρας αφ εαυτοῦ τοὺς ενοικουντας Δαναοὺς ῶνόμασεν ἱστορεῖ  Ἀπολλόδωρος εν  β ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.43	  οὐρῆας μὲν πρῶτον  οὐρῆες λέγονται δια τὸ ἄγονον καὶ ούρια ωὰ καλοῦμεν· εὐπαθῆ δὲ τὰ ζῶα ταῦτα καὶ εὐάλωτα ὑπο νόσων, σύμμικτος γὰρ, ἡ φύσις αὐτῶν καὶ ἐκ διαφερόντων τοῖς εἴδεσιν, οὐ μεγάλης εἰς τὸν φθεῖραι δεῖται ἀνάγκης οὑδὲ ἀντέχει μέχρι πολλοῦ βλαπτομένη· οἱ δὲ κύνες καθαροῦ δέονται τοῦ ἀέρος ὀξυτέρα τῇ ὀσφρήσει χρώμενοι· ἀργοὺς δὲ ἀκουστέον τοὺς λευκοὺς ὅτι ἀσθενεστερά ἐστι τὰ τοι αῦτα σώματα τῶν ἐναντίως ἐχόντων ἁραιότερα ὄντα εὐπαθέστερά εισιν⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.61	  αὐτὰρ ἐπειτ αυτοῖσι βελος  διαφέρει ὁ  αὐτὰρ τοῦ  δὲ ὅτι ὁ μὲν προτάσσεται· ὁ δὲ ὑποτάσσεται· ὁ μὲν  αὐτὰρ προτάσσεται· ὁ δὲ  δὲ ὑποτασσεται·
urn:cts:greekLit:tlg5026.msA.hmt:1.62	  ἐχεπευκές  ἐχων  πικριαν ἀπο τῆς  πεύκης ἡ μεταφορά· καὶ γὰρ ἡ πευκη κοπεῖσα οὐκ ανίησι βλαστὸν, καὶ τὸ δάκρυον αυτῆς ἐστι πικρόν⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.63	  θαμειαί  πῶς φησίν ὁ ποιητὴς ἐναντία ἑαυτῶ λέγει προεἰπὼν γὰρ   αὐτοὺς δὲ ἑλώρια τεῦχε κύνεσσιν  urn:cts:greekLit:tlg0012.tlg001:1.4 · νῦν επάγει   αἰεὶ δὲ πυραὶ νεκύων  urn:cts:greekLit:tlg0012.tlg001:1.52 . ἐροῦμεν δὲ ὅτι ὁ λοιμὸς ηῦξε· τὴν μῆνιν ἡ μῆνις δὲ τὰς μετα ταῦτα μάχας· καὶ οἱ ἐν ταύταις πίπτοντες ἑλώρια κυνῶν ἐγίνοντο· οἱ δὲ ἀπο τοῦ λοιμοῦ φθειρόμενοι ἐκαίοντο⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.64	  ἐννῆμαρ  εχρῆν τὸ  ἐννῆμαρ προπαροξύνειν ὡς παρ ουδέτερον συγκείμενον ἀλλ' ὁ τόνος παρηλλάγη ἐπεὶ καὶ ξένη ἡ σύνθεσις· οὐδὲν γὰρ τῶν εἰς ὰρ συνετέθη οὐδετέρων⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.65	  τοῖσι δ ἀνιστάμενος  τὸ γὰρ παλαιὸν κὰν βασιλεὺς ἢν κἂν ἄλλης οἵασδήποτε τύχης λαμπρᾶς ἐδημηγόρει δὲ, ὀρθῶς ἵστατο⁑
