urn:cts:greekLit:tlg5026.msA.hmt:1.11	  οἱ μὲν τὴν εἱμαρμένην ἀπέδοσαν· ἀλλοι δε ἐξεδέξαντο δρῦν ἱερὰν μαντικὴν τοῦ  Διὸς ἐν  Δωδωναιῳ όρει τῆς    Θεσπ ροτϊας ὡς αὐτὸς  Ὅμηρος λέγει ἐν  Ὀδυσσείᾳ   urn:cts:greekLit:tlg0012.tlg002:14.327  τὸν δ' ἐς  Δωδώνην φατο βήμεναι ὄφρα θεοῖο ἐκ δρυὸς ὑψικόμοιο  Διὸς βουλὴν ἐπακούσαι· ἄλλοι δὲ ἀπο ἱστοριας τινὸς εἶπον εἰρηκέναι τὸν  Ὅμηρον φασὶ γὰρ τὴν γῆν βαρουμένην ὑπ'   ἀνων  ἀνθρώπων πολυπληθ  ί  α ς μηδεμιᾶς   ἀνων  ἀνθρώπων οὔσης εὐσεβείας αἰτῆσαι τὸν  Δία κουφισθῆναι τοῦ ἄχθους· τὸν δὲ  Δία πρῶτον μὲν εὐθὺς ποιῆσαι  Θηβαϊκὸν πόλεμον δι οὗ πολλοὺς πάνυ ἀπώλεσεν· ὕστερον δὲ πάλιν συμβούλῳ τῷ  Μώμῳ χρησάμενος ἣν  Διὸς βουλὴν  Ὅμηρός φησιν, ἐπειδὴ οἷός τε ἦν  κεραυνο  ϊ ς ἢ κατακλυσμενοῖς πάντας διαφθείρειν ὅπερ τοῦ  Μώμου κωλύσαντος· ὑποθεμένου δὲ αὐτῷ τὴν  Θέτιδος θνητογαμίαν, καὶ θυγατέρος, καλῆς γένναν εξ ῶν ἀμφότερων πόλεμος  Ἕλλησί τε καὶ βαρβάροις εγένετο ἀφ οῦ συνέβη κουφισθῆναι τὴν γῆν, πολλῶν ἀναιρεθέντων ἡ δὲ  ἱστορία παρὰ    Σ  τ ασίνῳ τῷ τὰ  Κύπρια πεποιηκότι εἰπόντοσ οὕτως·  ἦν ὅτε μυρία φῦλα κατα χθόνα πλαζόμενα βαρυστόνου πλάτος αἴης  Ζεὺς δὲ ἰδὼν ἐλέησεν· καὶ ἐν πυκιναῖς πραπίδεσσι σύνθετο κουφίσαι παμβώτορα γαῖης   ἀνων  ἀνθρώπων ριπίσαι τὲ πολέμου μεγάλην εριν  Ἰλιακοῖο ὄφρα κε,νώσειε θανάτου βάρος· οἱ δ' ἐν  Τροίῃ ήρωες κτείνοντο,  Διὸς δ' ετελείετο βουλή.  καὶ τὰ μὲν παρα τοῖς νεωτεροις ἱστορούμενα περὶ τῆς τοῦ  Διὸς βουλῆς ἔστι τάδε. ἡμεῖς δέ φαμὲν κατὰ τὴν  Ἀριστάρχειον καὶ  Ἀριστοφάνους δόξαν τῆς  Θέτιδος εἶναι βουλὴν ἣν τοῖς εξῆς φησὶ λιτανεύουσα τὸν  Δία ἐκδικῆσαι τὴν τοῦ παιδὸς ἀτιμίαν  καθ  ά περ ἐν τῷ προοιμίῳ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.12	   Ἀγαμεμνων κατὰ μὲν  Ὅμηρον  Ἀτρέως τοῦ  Πέλοπος · μητρὸς δὲ   Αεροπ   Αεροπης , κατὰ δὲ   Ησίοδ   Ησίοδον  Πλεισθένους , τὸ γενος  Μυκηναιος , ὃς ήγαγε ναῦς εἰς  ῎Ϊλιον · ἐκ πορθήσας δὲ   τ ὴν  Ἴλιον , καὶ ὑποστρέψας οἴκαδὲ   ἀναιρειτ  ἀναιρειται ὑπο  Αἰγίσθου τοῦ  Θυέστου δόλῳ ἐπι ευωχιας οὗτος γὰρ παρὰ τὸν καιρὸν τῆς ἀποδημιας εμοιχευσε τὴν  Ἀγαμέμνονος γυναῖκα  Κλυταιμνηστραν κατὰ δὲ τοὺς τραγικοὺς αὐτὴν τὴν  Κλυταιμνήστραν ἀνελεῖν αὐτὸν χϊτῶνα μη έχοντα δίεκδυσιν τραχήλου· ἔσχεν δὲ εξ αυτῆς   υν  υἱὸν μὲν  Ὀρεστην καὶ θυγατέρας τέσσαρας·   Λοδί   Λοδίκην   Χρυσοθ   Χρυσοθεμιv  Ἰφιγένειαν καὶ  Ἠλέκτραν ⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.13	   Ζεὺς ερασθεὶς  Λητοῦς τῆς   Κό  ι ου θυγατρὸς ἑνὸς τῶν  Τιτάνων καὶ  Φοίβης ἔγκυον αὐτὴν ἐποίησεν· ἥτις δὲ  καμ  ηνιαίον χρόνου διαγενομένου παρεγένετο δια θαλάσσης εἰς  Ἀστερίον τὴν νῆσον μίαν ουσαν τῶν  Κυκλάδων εκεῖσε τὲ ἐλθουσαν καὶ ἀψαμενην δύο φυτῶν ελαιας καὶ φοίνικος διδύμους ἀποκυῆσαι· παίδας  Ἄρτεμιν καὶ  Ἀπόλλωνα καὶ τὴν νῆσον ἐκάλεσε  Δῆλον ὅτι ἐξ αδήλου βάσεως ἐρριζώθη⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.14	   Λάδωνος τοῦ ἐν  Αρκαδιᾳ ποταμοῦ  Δάφνη ὑπῆρχε θυγάτηρ εὐπρεπεστάτη. ἐρασθεὶς δ' αὐτῆς  Ἀπολλών καὶ βουλόμενος συγγενέσθαι ἐδίωκε. καταλαμβανομενης δ' αὐτῆς ὑπὸ τοῦ   θυ  θεοῦ φασὶν εὔξασθαι τῇ     μ ρι  μητρὶ τῆ  Γῇ χάσματι αὐτὴν δεχθῆναι· γενόμενου δὲ τούτου καὶ τῆς  Γῆς ἀναδούσης ὁμώνυμον φυτὸν  Ἀπόλλων θεασαμενος ἐξεπλάγη· καὶ τὸ μὲν δένδρον ἀπὸ τῆς   παρθ  παρθένου δάφνην  προ  σηγόρευσ εν  ὁμντως λαβὼν δὲ τὸν κλαδον αὐτὸς ἐστέψατο⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.15	  διὰ τί ὁ  Χρύσης κατα τῶν οἰκείων ηὔχετο· λέγομεν ὅτι πρῶτον μὲν έδει κολακευειν τὸν τύραννον καὶ ταυτα   λέγ  λέγειν άπερ   ἐπε θύμεϊ   δρ  ᾶ σ  αι δεύτερον δὲ ὅτι διὰ τοὺς Τρῶας ἀπολωλέκει τὴν θυγατέρα· ὄθεν εὐλόγως κέχρηται ταῖς ἀραῖς κατ αὐτῶν· 
urn:cts:greekLit:tlg5026.msA.hmt:1.16	  ἵνα μη δοκοῖεν ἔμπορον εἶναι  τὸν θεὸν  παρεισ  άγει ἀξιοῦντα αὐτοὺς δεξασθαι· δια δὲ τοῦ εκηβόλον εἰς μνήμην ἄξων τῶν τόξων ἐκφοβεὶ αὐτούς⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.33	  μετὰ σπουδῆς ὁ  Αγαμέμνων ἀπελαύνει τὸν  Χρυσην εἰδὼς ὅτι παρὼν δυσωπεῖ τοὺς Ἕλληνας, καὶ οὐ τοῦτο δὲ λέγει ὅτι γηράσασαν αὐτὴν, τότε ἀποδώσει· ἀλλ' ὅτι προτερον γηράσει ἢ ἐκείνῳ ἀποδοθήσεται⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.34	  κατ ολίγων αὔξων τὰ τῆς διαστάσεως λυπεῖ τὸν γέροντα· ἔστι γάρ ὥς που τὸ περι αυτοῦ ἐπιγράφον γράμμα δηλοῦν·     βασι  βασιλεύς γὰρ ἀγαθὸς κρατερός τ' αἰχμητής  urn:cts:greekLit:tlg0012.tlg001:3.179 · δι ὅ παρα μὲν τῶν ὑπηκόων ὑβρίζεται· τοῖς δε πολεμίοις λίαν ἐστιν ἀπηνής ὡς  Ἀδράστῳ καὶ τοῖς  Ἀντιμαχου παισίν.
urn:cts:greekLit:tlg5026.msA.hmt:1.35	  ἀθετοῦνται ὅτι ἀναλύουσι τὴν ἐπίτασιν τοῦ νοῦ καὶ τὴν ἀπειλήν ἡσμένισε γὰρ καὶ ὁ  Χρυσης εἰπούσης αὐτῆς τῷ βασιλεῖ· ἀπρεπὲς δὲ καὶ τὸ τὸν  Αγαμεμνονα τοιαῦτα λέγειν⁑
urn:cts:greekLit:tlg5026.msA.hmt:1.36	  ἀναιρεῖ τὴν ἐλπίδα καὶ ἔστι   νείποτε  μείποτε καὶ αὐτὸς ὁ θεὸς οὐκ ἀνεξόμενος τῆς σῆς ἀναιδείας περιόψεταί σε ἢ ὡς πορθούμενον περιεῖδε πάντως καὶ φονεὑόμενον⁑
